Sociedad,Cliente,Asignación,Nº documento,Clase de documento,Fecha de documento,Fe.contabilización,Símbolo vencimiento neto,Importe en moneda local,Referencia,Doc.compensación,Cuenta de mayor,Texto
X013,300004,,100054991,SA,3/14/2024,3/14/2024,,"-5673,31",,100056480,1030026,MASTER 14.03.2024
X013,300004,,100054992,SA,3/14/2024,3/14/2024,,"-16113,12",,100056480,1030026,MASTER 14.03.2024
X013,2005332039,202403141458554088,1800074906,XR,3/14/2024,3/14/2024,,"20811,09",0049A00000843,1400019873,1030000,
X013,2717011442,202403141450484086,1800074904,XR,3/14/2024,3/14/2024,,"6280,00",0049A00000842,1400019783,1030000,
X013,3052242816,202403141012084059,1600012402,XG,3/14/2024,3/14/2024,,"-829,53",0020A00003151,100054862,1030000,
X013,3052242816,202403141013104060,1600012403,XG,3/14/2024,3/14/2024,,"-42264,15",0097A00000986,100054862,1030000,
X013,3052242816,202403141014214061,1600012404,XG,3/14/2024,3/14/2024,,"-2785,15",0128A00000015,100054862,1030000,
X013,3052242816,202403140752354043,1800074873,XR,3/14/2024,3/14/2024,,"292443,64",0097A00001217,1400019935,1030000,
X013,3052242816,202403140757254044,1800074874,XR,3/14/2024,3/14/2024,,"15179,45",0127A00000103,1400019935,1030000,
X013,3052276392,0004X00002676,1400019718,DZ,3/14/2024,3/14/2024,,"-11817859,46",0004X00002676,1400019718,1030000,
X013,3052276392,202403151454144109,1600012413,XG,3/14/2024,3/14/2024,,"-31327,43",0020B00003757,100054858,1030000,
X013,3052276392,202403151455404110,1600012414,XG,3/14/2024,3/14/2024,,"-37538,09",0020B00003758,100054858,1030000,
X013,3054666243,202403141453534087,1800074905,XR,3/14/2024,3/14/2024,,"466,80",0049B00000416,1400020356,1030000,HRU - PRESTACIONES DE FEBRERO - LABORATORIO
X013,3054666267,202403141056034064,1800074886,XR,3/14/2024,3/14/2024,,"776968,36",0020B00023766,1400019849,1030000,
X013,3054666267,202403141100164065,1800074887,XR,3/14/2024,3/14/2024,,"3900,00",0020B00023767,1400019849,1030000,
X013,3054666267,202403141107114066,1800074888,XR,3/14/2024,3/14/2024,,"4702,27",0020B00023768,1400019849,1030000,
X013,3054677131,202403141134454069,1600012407,XG,3/14/2024,3/14/2024,,"-1395,25",0049A00000248,100054860,1030000,
X013,3054677131,202403141141504070,1600012408,XG,3/14/2024,3/14/2024,,"-1080,19",0049A00000249,100054860,1030000,
X013,3054677131,202403141143114071,1600012409,XG,3/14/2024,3/14/2024,,"-273,00",0127A00000053,100054860,1030000,
X013,3058520776,202403141258424079,1800074898,XR,3/14/2024,3/14/2024,,"1235,00",0020B00023773,1400019864,1030000,
X013,3058666171,0004X00002685,1400019727,DZ,3/14/2024,3/14/2024,,"-53945,77",0004X00002685,1400019727,1030000,
X013,3059035479,0004X00002727,1400019769,DZ,3/14/2024,3/14/2024,,"54259,38",0004X00002727,,1030000,Diferencia Pago 14.03.24 - anticipos recibidos ref
X013,3059035479,0004X00002727,1400019769,DZ,3/14/2024,3/14/2024,,"-63628,85",0004X00002727,1400019769,1030000,
X013,3059041263,0004X00002702,1400019744,DZ,3/14/2024,3/14/2024,,"-41293,46",0004X00002702,1400019744,1030000,
X013,3059041263,202403140910044047,1800074877,XR,3/14/2024,3/14/2024,,"606482,85",0020A00013658,1400020173,1030000,cancelan 16.05.24
X013,3059041263,202403140912484048,1800074878,XR,3/14/2024,3/14/2024,,"1950,00",0020A00013659,1400020173,1030000,cancelan 16.05.24
X013,3060495864,202403141030594063,1600012406,XG,3/14/2024,3/14/2024,,"-111,39",0020A00003152,100054861,1030000,
X013,3061445509,202403140931294049,1600012399,XG,3/14/2024,3/14/2024,,"-12010,70",0020A00003148,100054863,1030000,
X013,3061445509,202403140940274054,1600012400,XG,3/14/2024,3/14/2024,,"-309589,35",0020A00003150,1400019961,1030000,
X013,3061445509,202403140953594058,1600012401,XG,3/14/2024,3/14/2024,,"-1270,00",0127A00000052,100054863,1030000,
X013,3061445509,202403140940104052,1800074881,XR,3/14/2024,3/14/2024,,"309589,35",0020A00013660,1400019961,1030000,
X013,3061445509,202403140946474056,1800074884,XR,3/14/2024,3/14/2024,,"224888,21",0020A00013661,1400020127,1030000,cancelan 22.05.24
X013,3061445509,202403140950524057,1800074885,XR,3/14/2024,3/14/2024,,"4986,22",0127A00000105,1400020127,1030000,cancelan 22.05.24
X013,3063619685,202403141434164085,1600012410,XG,3/14/2024,3/14/2024,,"-37899,10",0020B00003756,100054859,1030000,
X013,3063619685,202403141143374072,1800074891,XR,3/14/2024,3/14/2024,,"12649,71",0020B00023769,1400019929,1030000,
X013,3063619685,202403141147104073,1800074892,XR,3/14/2024,3/14/2024,,"3000,00",0020B00023770,1400019929,1030000,
X013,3063619685,202403141157444075,1800074894,XR,3/14/2024,3/14/2024,,"408098,20",0020B00023771,1400019929,1030000,
X013,3066187671,0004X00002755,1400019797,DZ,3/14/2024,3/14/2024,,"-3380,00",0004X00002755,1400019797,1030000,
X013,3066322124,202403141228164076,1800074895,XR,3/14/2024,3/14/2024,,"48968,19",0020A00013663,1400020099,1030000,cancelan 03.06.24
X013,3066322124,202403141232004077,1800074896,XR,3/14/2024,3/14/2024,,"912,50",0127A00000106,1400020099,1030000,cancelan 03.06.24
X013,3067906538,202403141248564078,1800074897,XR,3/14/2024,3/14/2024,,"84110,68",0020B00023772,1400019859,1030000,
X013,3068273765,202403141110404067,1800074889,XR,3/14/2024,3/14/2024,,"5775,38",0020A00013662,1400020104,1030000,cancelan 30.05.24
X013,3068273765,202403141123404068,1800074890,XR,3/14/2024,3/14/2024,,"140407,96",0097A00001219,1400020102,1030000,cancelan 30.05.24
X013,3068436191,202403141023484062,1600012405,XG,3/14/2024,3/14/2024,,"-1156,44",0020B00003755,100054868,1030000,
X013,3068522850,0004X00002694,1400019736,DZ,3/14/2024,3/14/2024,,"-361527,25",0004X00002694,1400019736,1030000,
X013,3068695518,202403140744254042,1800074872,XR,3/14/2024,3/14/2024,,"2076,67",0020B00023765,100056141,1030000,cancelan 17.05.24 - reclamo debitos 12.06.24
X013,3068715616,0004X00002756,1400019798,DZ,3/14/2024,3/14/2024,,"-246072,65",0004X00002756,1400019798,1030000,
X013,3068833954,,100055082,SA,3/14/2024,3/14/2024,,"8671,54",,100056450,1030000,NC FC 49-357 - COMPENSAR CON ORIGINAL
X013,3068833954,,100055082,SA,3/14/2024,3/14/2024,,"-8671,54",,1400019785,1030000,NC FC 49-357 - COMPENSAR CON ORIGINAL
X013,3068833954,0004X00002737,1400019785,DZ,3/14/2024,3/14/2024,,"-56742,64",0004X00002737,1400019785,1030000,
X013,3068913348,202403141410484084,1800074903,XR,3/14/2024,3/14/2024,,"133403,25",0020B00023774,1400019956,1030000,cancelan 26.04.24
X013,3071185432,,100054883,SA,3/14/2024,3/14/2024,,"27957,04",,1400019977,1030000,NC FC 20-13437 - COMPENSAR CON ORIGINAL
X013,3071185432,,100054883,SA,3/14/2024,3/14/2024,,"-27957,04",,1400019720,1030000,NC FC 20-13437 - COMPENSAR CON ORIGINAL
X013,3071185432,,100054884,SA,3/14/2024,3/14/2024,,"3260,40",,1400019977,1030000,NC FC 49-766 - COMPENSAR CON ORIGINAL
X013,3071185432,,100054884,SA,3/14/2024,3/14/2024,,"-3260,40",,1400019720,1030000,NC FC 49-766 - COMPENSAR CON ORIGINAL
X013,3071185432,,100054885,SA,3/14/2024,3/14/2024,,"5311,00",,1400019977,1030000,NC FC 49-768 - COMPENSAR CON ORIGINAL
X013,3071185432,,100054885,SA,3/14/2024,3/14/2024,,"-5311,00",,1400019720,1030000,NC FC 49-768 - COMPENSAR CON ORIGINAL
X013,3071185432,0004X00002678,1400019720,DZ,3/14/2024,3/14/2024,,"-4820948,44",0004X00002678,1400019720,1030000,
X013,3071304500,202403140812164045,1800074875,XR,3/14/2024,3/14/2024,,"576694,39",0097A00001218,1400020050,1030000,
X013,3071304500,202403140817134046,1800074876,XR,3/14/2024,3/14/2024,,"46475,00",0127A00000104,1400020311,1030000,SUSP. SERV X MORA 11.07.24
X013,3071522673,0004X00002689,1400019731,DZ,3/14/2024,3/14/2024,,"-56081,80",0004X00002689,100055012,1030000,Realizado - A favor pago duplicado FC 20-13552
X013,3071522673,0004X00002689,1400019731,DZ,3/14/2024,3/14/2024,,"-38314,80",0004X00002689,100055012,1030000,Realizado - A favor pago duplicado FC 49-802
X013,3071522673,0004X00002689,1400019731,DZ,3/14/2024,3/14/2024,,"-16648,60",0004X00002689,100055012,1030000,Realizado - A favor pago duplicado FC 20-13560
X013,3071522673,0004X00002689,1400019731,DZ,3/14/2024,3/14/2024,,"-289429,67",0004X00002689,1400019731,1030000,
X013,3071522673,202403141344374083,1800074902,XR,3/14/2024,3/14/2024,,"1148032,22",0020A00013667,1400020262,1030000,Pago Parcial $ 8.100.000
X013,3071587446,0004X00002696,1400019738,DZ,3/14/2024,3/14/2024,,"-538627,68",0004X00002696,1400019738,1030000,
X013,3071587446,202403141328524080,1800074899,XR,3/14/2024,3/14/2024,,"1304426,03",0020A00013664,1400019877,1030000,cancelan 22.04.24
X013,3071587446,202403141331214081,1800074900,XR,3/14/2024,3/14/2024,,"78602,32",0020A00013665,1400019877,1030000,cancelan 22.04.24
X013,3071587446,202403141337064082,1800074901,XR,3/14/2024,3/14/2024,,"12984,61",0020A00013666,1400019877,1030000,cancelan 22.04.24
X013,3371021054,202403141523464090,1600012411,XG,3/14/2024,3/14/2024,,"-608,95",0049A00000250,100054867,1030000,
X013,3371549760,202403141518494089,1800074907,XR,3/14/2024,3/14/2024,,"54706,85",0049A00000844,1400019923,1030000,
X013,300004,,100054978,SA,3/13/2024,3/13/2024,,"-11594,41",,100056480,1030026,MASTER 13.03.2024
X013,300004,,100054979,SA,3/13/2024,3/13/2024,,"-30166,90",,100056480,1030026,MASTER 13.03.2024
X013,300004,,100054980,SA,3/13/2024,3/13/2024,,"-11313,00",,100056480,1030026,MASTER 13.03.2024
X013,300004,,100054981,SA,3/13/2024,3/13/2024,,"-672,81",,100056480,1030026,
X013,300004,,100054982,SA,3/13/2024,3/13/2024,,"-25682,33",,100056480,1030026,MASTER 13.03.2024
X013,300004,,100054983,SA,3/13/2024,3/13/2024,,"-39455,60",,100056480,1030026,MASTER 13.03.2024
X013,300004,,100054984,SA,3/13/2024,3/13/2024,,"-3058,35",,100056480,1030026,MASTER 13.03.2024
X013,300004,,100054985,SA,3/13/2024,3/13/2024,,"-27325,24",,100056480,1030026,MASTER 13.03.2024
X013,500000,,100054837,AB,3/13/2024,3/13/2024,,"896,00",,100054837,1030000,
X013,500000,202403131023184010,1600012382,XG,3/13/2024,3/13/2024,,"-896,00",0048B00000331,100054837,1030000,
X013,3050289264,202403130942014006,1800074853,XR,3/13/2024,3/13/2024,,"25545,00",0127B00000055,1400020034,1030000,CANCELAN 03.05.24
X013,3054666243,202403131431144024,1800074863,XR,3/13/2024,3/13/2024,,"301644,00",0020B00023761,1400020404,1030000,
X013,3054666243,202403131432324025,1800074864,XR,3/13/2024,3/13/2024,,"476280,00",0020B00023762,1400019979,1030000,cancelan 17.05.24
X013,3054677131,202403130926054004,1600012379,XG,3/13/2024,3/13/2024,,"-4697,79",0097A00000983,1400019793,1030000,DEBITO PARCIAL S/FA 97-1204
X013,3054677131,202403131203504017,1800074857,XR,3/13/2024,3/13/2024,,"153476,02",0097A00001216,1400019931,1030000,
X013,3054677131,202403131207564018,1800074858,XR,3/13/2024,3/13/2024,,"17520,85",0020A00013653,1400019932,1030000,
X013,3058541245,202403131252454019,1800074859,XR,3/13/2024,3/13/2024,,"98779,20",0020B00023758,1400020232,1030000,cancelan 14.06.24
X013,3059035479,202403130837364000,1600012377,XG,3/13/2024,3/13/2024,,"-3702,46",0130B00000004,1400019770,1030000,DEBITO PARCIAL S/FB 130-16
X013,3059035479,202403131541564035,1600012394,XG,3/13/2024,3/13/2024,,"-9034,54",0020B00003751,1400019769,1030000,DEBITO PARCIAL S/FB 20-23262
X013,3059035479,202403131542564036,1600012395,XG,3/13/2024,3/13/2024,,"-170959,36",0020B00003752,1400019882,1030000,DEBITO PARCIAL S/FB 20-23388
X013,3059035479,202403131544274037,1600012396,XG,3/13/2024,3/13/2024,,"-1283,03",0049B00000126,,1030000,DEBITO PARCIAL S/FB 49-374
X013,3061445509,,100055064,SA,3/13/2024,3/13/2024,,"846,65",,100055158,1030000,NC FC 127-82 - COMPENSAR CON ORIGINAL
X013,3061445509,,100055064,SA,3/13/2024,3/13/2024,,"-846,65",,1400019753,1030000,NC FC 127-82 - COMPENSAR CON ORIGINAL
X013,3061445509,,100055065,SA,3/13/2024,3/13/2024,,"79618,03",,100055158,1030000,NC FC 20-13317 - COMPENSAR CON ORIGINAL
X013,3061445509,,100055065,SA,3/13/2024,3/13/2024,,"-79618,03",,1400019753,1030000,NC FC 20-13317 - COMPENSAR CON ORIGINAL
X013,3061445509,0004X00002711,1400019753,DZ,3/13/2024,3/13/2024,,"-886240,11",0004X00002711,1400019753,1030000,
X013,3063619685,0004X00002705,1400019747,DZ,3/13/2024,3/13/2024,,"-43269,28",0004X00002705,1400019747,1030000,
X013,3064691862,202403131027144011,1600012383,XG,3/13/2024,3/13/2024,,"-15028,36",0049A00000247,,1030000,
X013,3065485516,202403131154024016,1600012388,XG,3/13/2024,3/13/2024,,"-29971,10",0097A00000985,100054865,1030000,
X013,3065767771,202403131358134020,1800074860,XR,3/13/2024,3/13/2024,,"65640,38",0020B00023759,1400020142,1030000,RECLAMO 03.05.24
X013,3065767771,202403131403154021,1800074861,XR,3/13/2024,3/13/2024,,"1030,22",0020B00023760,1400020143,1030000,RECLAMO 03.05.24
X013,3066322124,202403130935264005,1600012380,XG,3/13/2024,3/13/2024,,"-38739,34",0097A00000984,1400019740,1030000,DEBITO PARCIAL S/FA 97-1145
X013,3067906538,202403131613064040,1600012397,XG,3/13/2024,3/13/2024,,"-2438,70",0020B00003753,1400019773,1030000,DEBITO PARCIAL S/FB 20-23606
X013,3067906538,202403131614424041,1600012398,XG,3/13/2024,3/13/2024,,"-34906,80",0020B00003754,1400019773,1030000,DEBITO PARCIAL S/FB 20-23608
X013,3068627333,202403131057524012,1600012384,XG,3/13/2024,3/13/2024,,"-31500,00",0020B00003746,100054866,1030000,
X013,3068695518,202403131601144039,1800074871,XR,3/13/2024,3/13/2024,,"164588,70",0020B00023764,100056141,1030000,cancelan 17.05.24 - reclamo debitos 12.06.24
X013,3068833954,202403131551174038,1800074870,XR,3/13/2024,3/13/2024,,"131342,95",0020B00023763,1400020054,1030000,cancelan 29.05.24
X013,3071160242,202403130946064007,1800074854,XR,3/13/2024,3/13/2024,,"1298,22",0020A00013652,1400020128,1030000,
X013,3071429214,202403130812043996,1800074847,XR,3/13/2024,3/13/2024,,"1081858,15",0020B00023753,1400019976,1030000,CANCELAN 10.05.24
X013,3071429214,202403130817003997,1800074848,XR,3/13/2024,3/13/2024,,"385950,29",0020B00023754,1400019976,1030000,CANCELAN 10.05.24
X013,3071429214,202403130819293998,1800074849,XR,3/13/2024,3/13/2024,,"4232,25",0020B00023755,1400019976,1030000,CANCELAN 10.05.24
X013,3071429214,202403130836433999,1800074850,XR,3/13/2024,3/13/2024,,"1734644,58",0020B00023756,1400019976,1030000,CANCELAN 10.05.24
X013,3071429214,202403130839074001,1800074851,XR,3/13/2024,3/13/2024,,"6083054,90",0020B00023757,1400019976,1030000,CANCELAN 10.05.24
X013,3071429214,202403130842204002,1800074852,XR,3/13/2024,3/13/2024,,"11019,34",0127B00000054,1400019976,1030000,CANCELAN 10.05.24
X013,3071429214,202403131021234009,1800074856,XR,3/13/2024,3/13/2024,,"22681,02",0049B00000415,1400019976,1030000,CANCELAN 10.05.24
X013,3071460387,0004X00002707,1400019749,DZ,3/13/2024,3/13/2024,,"-5308,47",0004X00002707,100056835,1030000,Realizado - COMPANIA ARGENTINA 30714603872
X013,3071522673,202403131454454028,1800074867,XR,3/13/2024,3/13/2024,,"15740,53",0020A00013655,1400020135,1030000,
X013,3071522673,202403131457154029,1800074868,XR,3/13/2024,3/13/2024,,"77915,60",0020A00013656,1400019869,1030000,
X013,3071522673,202403131459144030,1800074869,XR,3/13/2024,3/13/2024,,"105060,98",0020A00013657,1400019869,1030000,
X013,3071587446,202403131131574013,1600012385,XG,3/13/2024,3/13/2024,,"-26568,51",0020A00003145,1400019824,1030000,cancelan 27.03
X013,3071587446,202403131136334014,1600012386,XG,3/13/2024,3/13/2024,,"-11985,79",0020A00003146,100055537,1030000,DEBITO PARCIAL S/FA 20-13595
X013,3071587446,202403131137194015,1600012387,XG,3/13/2024,3/13/2024,,"-14283,07",0020A00003147,1400019845,1030000,DEBITO PARCIAL S/FA 20-13603
X013,3071587446,202403131448244026,1800074865,XR,3/13/2024,3/13/2024,,"9423,71",0049A00000841,1400019877,1030000,cancelan 22.04.24
X013,3071587446,202403131451524027,1800074866,XR,3/13/2024,3/13/2024,,"72300,25",0020A00013654,1400019877,1030000,cancelan 22.04.24
X013,3368626286,,100054878,SA,3/13/2024,3/13/2024,,"9057,58",,100055982,1030000,NC FC 20-23535 - COMPENSAR CON ORIGINAL
X013,3368626286,,100054878,SA,3/13/2024,3/13/2024,,"-9057,58",,1400019716,1030000,NC FC 20-23535 - COMPENSAR CON ORIGINAL
X013,3368626286,,100054879,SA,3/13/2024,3/13/2024,,"19531,11",,100055982,1030000,NC FC 20-23530 - COMPENSAR CON ORIGINAL
X013,3368626286,,100054879,SA,3/13/2024,3/13/2024,,"-19531,11",,1400019716,1030000,NC FC 20-23530 - COMPENSAR CON ORIGINAL
X013,3368626286,0004X00002674,1400019716,DZ,3/13/2024,3/13/2024,,"-588805,08",0004X00002674,1400019716,1030000,
X013,3368626286,202403131459254031,1600012390,XG,3/13/2024,3/13/2024,,"-1755,12",0020B00003747,100054864,1030000,
X013,3368626286,202403131500464032,1600012391,XG,3/13/2024,3/13/2024,,"-16543,63",0020B00003748,100054864,1030000,
X013,3368626286,202403131501314033,1600012392,XG,3/13/2024,3/13/2024,,"-123151,51",0020B00003749,100054864,1030000,
X013,3368626286,202403131502174034,1600012393,XG,3/13/2024,3/13/2024,,"-115366,59",0020B00003750,100054864,1030000,
X013,3371021054,202403130915104003,1600012378,XG,3/13/2024,3/13/2024,,"-63,64",0127A00000051,1400019863,1030000,DEBITO PARCIAL S/FA 127-94
X013,3371021054,202403131407354022,1600012389,XG,3/13/2024,3/13/2024,,"-3872,02",0130A00000014,100058069,1030000,CMTR:ANULA FACTURA A 130-28
X013,3371021054,202403131410584023,1800074862,XR,3/13/2024,3/13/2024,,"3872,02",0130A00000031,1400020841,1030000,
X013,300004,,100054969,SA,3/12/2024,3/12/2024,,"-23425,53",,100056480,1030026,MASTER 12.03.2024
X013,300004,,100054970,SA,3/12/2024,3/12/2024,,"-3978,00",,100056480,1030026,MASTER 12.03.2024
X013,300004,,100054971,SA,3/12/2024,3/12/2024,,"-59,04",,100056480,1030026,MASTER 12.03.2024
X013,300004,,100054972,SA,3/12/2024,3/12/2024,,"-14485,24",,100056480,1030026,MASTER 12.03.2024
X013,300004,,100054973,SA,3/12/2024,3/12/2024,,"-3718,35",,100056480,1030026,MASTER 12.03.2024
X013,300004,,100054974,SA,3/12/2024,3/12/2024,,"-77920,93",,100056480,1030026,MASTER 12.03.2024
X013,300004,,100054975,SA,3/12/2024,3/12/2024,,"-39414,01",,100056480,1030026,MASTER 12.03.2024
X013,300004,,100054976,SA,3/12/2024,3/12/2024,,"-11853,30",,100056480,1030026,MASTER 12.03.2024
X013,300004,,100054977,SA,3/12/2024,3/12/2024,,"-46360,47",,100056480,1030026,MASTER 12.03.2024
X013,3050005352,202403121402353985,1800074836,XR,3/12/2024,3/12/2024,,"49282,48",0020A00013649,1400019867,1030000,
X013,3050289264,202403121424583988,1800074839,XR,3/12/2024,3/12/2024,,"44258,42",0020B00023748,1400020034,1030000,CANCELAN 03.05.24
X013,3051674838,202403121408203986,1800074837,XR,3/12/2024,3/12/2024,,"53304,79",0020B00023746,1400020254,1030000,RECLAMO 24.04.24
X013,3054584303,202403120959243968,1800074819,XR,3/12/2024,3/12/2024,,"45322,84",0020A00013636,1400019955,1030000,cancelan 26.04.24
X013,3054584303,202403121003093969,1800074820,XR,3/12/2024,3/12/2024,,"58413,93",0097A00001213,1400019955,1030000,cancelan 26.04.24
X013,3054666243,0004X00002684,1400019726,DZ,3/12/2024,3/12/2024,,"-378000,00",0004X00002684,1400019726,1030000,
X013,3054667116,202403121504213992,1800074843,XR,3/12/2024,3/12/2024,,"2275,00",0020B00023752,1400020053,1030000,cancelan 16.05.24
X013,3054674125,202403120834003964,1600012376,XG,3/12/2024,3/12/2024,,"-234268,15",0097A00000982,100055072,1030000,CPTO:DEBITO TOTAL - ERROR EN MONTO FACTURADO
X013,3055832555,202403121009043970,1800074821,XR,3/12/2024,3/12/2024,,"40368,86",0020A00013637,1400020242,1030000,cancelan 01.07.24
X013,3057176628,202403121452363991,1800074842,XR,3/12/2024,3/12/2024,,"49671,60",0020B00023751,1400020148,1030000,
X013,3058666171,202403121016003971,1800074822,XR,3/12/2024,3/12/2024,,"22692,28",0020A00013638,1400020055,1030000,CANCELAN 10.05.24
X013,3058919114,202403121434323990,1800074841,XR,3/12/2024,3/12/2024,,"18637,84",0020B00023750,1400020375,1030000,Recibida 27/03/24 Vto. 27/04/24
X013,3059326113,0004X00002710,1400019752,DZ,3/12/2024,3/12/2024,,"-24000,00",0004X00002710,1400019752,1030000,
X013,3060410175,202403121415463987,1800074838,XR,3/12/2024,3/12/2024,,"5850,00",0020B00023747,1400019943,1030000,cancelan 23.04.24
X013,3060495864,202403121531373994,1800074845,XR,3/12/2024,3/12/2024,,"29471,65",0020A00013651,1400020160,1030000,
X013,3060495864,202403121535413995,1800074846,XR,3/12/2024,3/12/2024,,"22819,22",0127A00000102,1400020160,1030000,
X013,3065485516,202403121303063981,1800074832,XR,3/12/2024,3/12/2024,,"3170170,12",0097A00001214,1400019993,1030000,
X013,3065485516,202403121306323982,1800074833,XR,3/12/2024,3/12/2024,,"113173,78",0097A00001215,1400019993,1030000,
X013,3065485516,202403121308343983,1800074834,XR,3/12/2024,3/12/2024,,"1101,43",0020A00013648,1400019994,1030000,
X013,3065485516,202403121330413984,1800074835,XR,3/12/2024,3/12/2024,,"45537,48",0127A00000101,1400019994,1030000,
