EMPRESA;ClaveCtaCtte;SAP- Rep Deudores.ClaveSap;FECHA;DEBE;HABER;SALDO
514 BAHIA SALUD S.R.L.;20240112-12108,1;20240112-12108,1;viernes, 12 de enero de 2024;12108,096;0;92767,67
514 BAHIA SALUD S.R.L.;20240111-12108,1;20240111-12108,1;jueves, 11 de enero de 2024;12108,096;0;760865,235
514 BAHIA SALUD S.R.L.;20240111-12108,1;20240111-12108,1;jueves, 11 de enero de 2024;12108,096;0;772973,331
514 BAHIA SALUD S.R.L.;20240111-12108,1;20240111-12108,1;jueves, 11 de enero de 2024;12108,096;0;785081,427
514 BAHIA SALUD S.R.L.;20240111-12108,1;20240111-12108,1;jueves, 11 de enero de 2024;12108,096;0;760865,235
514 BAHIA SALUD S.R.L.;20240111-12108,1;20240111-12108,1;jueves, 11 de enero de 2024;12108,096;0;772973,331
514 BAHIA SALUD S.R.L.;20240111-12108,1;20240111-12108,1;jueves, 11 de enero de 2024;12108,096;0;785081,427
514 BAHIA SALUD S.R.L.;20240111-12108,1;20240111-12108,1;jueves, 11 de enero de 2024;12108,096;0;760865,235
514 BAHIA SALUD S.R.L.;20240111-12108,1;20240111-12108,1;jueves, 11 de enero de 2024;12108,096;0;772973,331
514 BAHIA SALUD S.R.L.;20240111-12108,1;20240111-12108,1;jueves, 11 de enero de 2024;12108,096;0;785081,427
514 BAHIA SALUD S.R.L.;20240104-12108,1;20240104-12108,1;jueves, 4 de enero de 2024;12108,096;0;884422,732
514 BAHIA SALUD S.R.L.;20240103-12108,1;20240103-12108,1;miércoles, 3 de enero de 2024;12108,096;0;251846,457
514 BAHIA SALUD S.R.L.;20240102-12108,1;20240102-12108,1;martes, 2 de enero de 2024;12108,096;0;426094,358
95 PREVENCION ART (35450);20240327-28405;20240327-28405;miércoles, 27 de marzo de 2024;28405;0;866519,216
95 PREVENCION ART (35450);20240327-28405;20240327-28405;miércoles, 27 de marzo de 2024;28405;0;866519,216
95 PREVENCION ART (35450);20240327-5850;20240327-5850;miércoles, 27 de marzo de 2024;5850;0;872369,216
95 PREVENCION ART (35450);20240327-79105;20240327-79105;miércoles, 27 de marzo de 2024;79105;0;951474,216
95 PREVENCION ART (35450);20240327-20020;20240327-20020;miércoles, 27 de marzo de 2024;20020;0;971494,216
95 PREVENCION ART (35450);20240327-16322,28;20240327-16322,28;miércoles, 27 de marzo de 2024;16322,28;0;987816,496
95 PREVENCION ART (35450);20240327-16640;20240327-16640;miércoles, 27 de marzo de 2024;16640;0;4456,496
95 PREVENCION ART (35450);20240327-8320;20240327-8320;miércoles, 27 de marzo de 2024;8320;0;12776,496
95 PREVENCION ART (35450);20240327-8320;20240327-8320;miércoles, 27 de marzo de 2024;8320;0;12776,496
95 PREVENCION ART (35450);20240327-8320;20240327-8320;miércoles, 27 de marzo de 2024;8320;0;76634,056
95 PREVENCION ART (35450);20240327-8320;20240327-8320;miércoles, 27 de marzo de 2024;8320;0;76634,056
95 PREVENCION ART (35450);20240327-9237,28;20240327-9237,28;miércoles, 27 de marzo de 2024;9237,28;0;22013,776
95 PREVENCION ART (35450);20240327-12220;20240327-12220;miércoles, 27 de marzo de 2024;12220;0;34233,776
95 PREVENCION ART (35450);20240327-2470;20240327-2470;miércoles, 27 de marzo de 2024;2470;0;36703,776
95 PREVENCION ART (35450);20240327-2470;20240327-2470;miércoles, 27 de marzo de 2024;2470;0;36703,776
95 PREVENCION ART (35450);20240327-2470;20240327-2470;miércoles, 27 de marzo de 2024;2470;0;36703,776
95 PREVENCION ART (35450);20240327-2470;20240327-2470;miércoles, 27 de marzo de 2024;2470;0;36703,776
95 PREVENCION ART (35450);20240327-2470;20240327-2470;miércoles, 27 de marzo de 2024;2470;0;151261,336
95 PREVENCION ART (35450);20240327-2470;20240327-2470;miércoles, 27 de marzo de 2024;2470;0;151261,336
95 PREVENCION ART (35450);20240327-2470;20240327-2470;miércoles, 27 de marzo de 2024;2470;0;151261,336
95 PREVENCION ART (35450);20240327-2470;20240327-2470;miércoles, 27 de marzo de 2024;2470;0;151261,336
95 PREVENCION ART (35450);20240327-2470;20240327-2470;miércoles, 27 de marzo de 2024;2470;0;230005,456
95 PREVENCION ART (35450);20240327-2470;20240327-2470;miércoles, 27 de marzo de 2024;2470;0;230005,456
95 PREVENCION ART (35450);20240327-2470;20240327-2470;miércoles, 27 de marzo de 2024;2470;0;230005,456
95 PREVENCION ART (35450);20240327-2470;20240327-2470;miércoles, 27 de marzo de 2024;2470;0;230005,456
95 PREVENCION ART (35450);20240327-9900,28;20240327-9900,28;miércoles, 27 de marzo de 2024;9900,28;0;46604,056
95 PREVENCION ART (35450);20240327-20475;20240327-20475;miércoles, 27 de marzo de 2024;20475;0;67079,056
95 PREVENCION ART (35450);20240327-1235;20240327-1235;miércoles, 27 de marzo de 2024;1235;0;68314,056
95 PREVENCION ART (35450);20240327-1235;20240327-1235;miércoles, 27 de marzo de 2024;1235;0;68314,056
95 PREVENCION ART (35450);20240327-1235;20240327-1235;miércoles, 27 de marzo de 2024;1235;0;68314,056
95 PREVENCION ART (35450);20240327-1235;20240327-1235;miércoles, 27 de marzo de 2024;1235;0;68314,056
95 PREVENCION ART (35450);20240327-1235;20240327-1235;miércoles, 27 de marzo de 2024;1235;0;68314,056
95 PREVENCION ART (35450);20240327-1235;20240327-1235;miércoles, 27 de marzo de 2024;1235;0;77869,056
95 PREVENCION ART (35450);20240327-1235;20240327-1235;miércoles, 27 de marzo de 2024;1235;0;77869,056
95 PREVENCION ART (35450);20240327-1235;20240327-1235;miércoles, 27 de marzo de 2024;1235;0;77869,056
95 PREVENCION ART (35450);20240327-1235;20240327-1235;miércoles, 27 de marzo de 2024;1235;0;77869,056
95 PREVENCION ART (35450);20240327-1235;20240327-1235;miércoles, 27 de marzo de 2024;1235;0;77869,056
95 PREVENCION ART (35450);20240327-1235;20240327-1235;miércoles, 27 de marzo de 2024;1235;0;93664,056
95 PREVENCION ART (35450);20240327-1235;20240327-1235;miércoles, 27 de marzo de 2024;1235;0;93664,056
95 PREVENCION ART (35450);20240327-1235;20240327-1235;miércoles, 27 de marzo de 2024;1235;0;93664,056
95 PREVENCION ART (35450);20240327-1235;20240327-1235;miércoles, 27 de marzo de 2024;1235;0;93664,056
95 PREVENCION ART (35450);20240327-1235;20240327-1235;miércoles, 27 de marzo de 2024;1235;0;93664,056
95 PREVENCION ART (35450);20240327-1235;20240327-1235;miércoles, 27 de marzo de 2024;1235;0;227535,456
95 PREVENCION ART (35450);20240327-1235;20240327-1235;miércoles, 27 de marzo de 2024;1235;0;227535,456
95 PREVENCION ART (35450);20240327-1235;20240327-1235;miércoles, 27 de marzo de 2024;1235;0;227535,456
95 PREVENCION ART (35450);20240327-1235;20240327-1235;miércoles, 27 de marzo de 2024;1235;0;227535,456
95 PREVENCION ART (35450);20240327-1235;20240327-1235;miércoles, 27 de marzo de 2024;1235;0;227535,456
95 PREVENCION ART (35450);20240327-7540;20240327-7540;miércoles, 27 de marzo de 2024;7540;0;85409,056
95 PREVENCION ART (35450);20240327-7020;20240327-7020;miércoles, 27 de marzo de 2024;7020;0;92429,056
95 PREVENCION ART (35450);20240327-23797,28;20240327-23797,28;miércoles, 27 de marzo de 2024;23797,28;0;117461,336
95 PREVENCION ART (35450);20240327-14820;20240327-14820;miércoles, 27 de marzo de 2024;14820;0;132281,336
95 PREVENCION ART (35450);20240327-16510;20240327-16510;miércoles, 27 de marzo de 2024;16510;0;148791,336
95 PREVENCION ART (35450);20240327-3257,28;20240327-3257,28;miércoles, 27 de marzo de 2024;3257,28;0;154518,616
95 PREVENCION ART (35450);20240327-24180;20240327-24180;miércoles, 27 de marzo de 2024;24180;0;178698,616
95 PREVENCION ART (35450);20240327-15470;20240327-15470;miércoles, 27 de marzo de 2024;15470;0;194168,616
95 PREVENCION ART (35450);20240327-4109,56;20240327-4109,56;miércoles, 27 de marzo de 2024;4109,56;0;198278,176
95 PREVENCION ART (35450);20240327-7280;20240327-7280;miércoles, 27 de marzo de 2024;7280;0;205558,176
95 PREVENCION ART (35450);20240327-3705;20240327-3705;miércoles, 27 de marzo de 2024;3705;0;209263,176
95 PREVENCION ART (35450);20240327-10472,28;20240327-10472,28;miércoles, 27 de marzo de 2024;10472,28;0;219735,456
95 PREVENCION ART (35450);20240327-6565;20240327-6565;miércoles, 27 de marzo de 2024;6565;0;226300,456
95 PREVENCION ART (35450);20240327-3575;20240327-3575;miércoles, 27 de marzo de 2024;3575;0;233580,456
95 PREVENCION ART (35450);20240327-7085;20240327-7085;miércoles, 27 de marzo de 2024;7085;0;240665,456
95 PREVENCION ART (35450);20240327-7085;20240327-7085;miércoles, 27 de marzo de 2024;7085;0;240665,456
95 PREVENCION ART (35450);20240327-7085;20240327-7085;miércoles, 27 de marzo de 2024;7085;0;240665,456
95 PREVENCION ART (35450);20240208-68122,15;20240208-68122,15;jueves, 8 de febrero de 2024;68122,15;0;417587,394
95 PREVENCION ART (35450);20240208-74622,36;20240208-74622,36;jueves, 8 de febrero de 2024;74622,361;0;492209,755
95 PREVENCION ART (35450);20240208-57313,37;20240208-57313,37;jueves, 8 de febrero de 2024;57313,368;0;549523,123
95 PREVENCION ART (35450);20240208-58715,15;20240208-58715,15;jueves, 8 de febrero de 2024;58715,151;0;608238,274
95 PREVENCION ART (35450);20240208-175735,55;20240208-175735,55;jueves, 8 de febrero de 2024;175735,552;0;783973,826
95 PREVENCION ART (35450);20240221-8320;20240221-8320;miércoles, 21 de febrero de 2024;8320;0;861025,525
95 PREVENCION ART (35450);20240221-8320;20240221-8320;miércoles, 21 de febrero de 2024;8320;0;861025,525
95 PREVENCION ART (35450);20240221-8320;20240221-8320;miércoles, 21 de febrero de 2024;8320;0;861025,525
95 PREVENCION ART (35450);20240221-8320;20240221-8320;miércoles, 21 de febrero de 2024;8320;0;861025,525
95 PREVENCION ART (35450);20240221-8320;20240221-8320;miércoles, 21 de febrero de 2024;8320;0;861025,525
95 PREVENCION ART (35450);20240221-8320;20240221-8320;miércoles, 21 de febrero de 2024;8320;0;650631,123
95 PREVENCION ART (35450);20240221-8320;20240221-8320;miércoles, 21 de febrero de 2024;8320;0;650631,123
95 PREVENCION ART (35450);20240221-8320;20240221-8320;miércoles, 21 de febrero de 2024;8320;0;650631,123
95 PREVENCION ART (35450);20240221-8320;20240221-8320;miércoles, 21 de febrero de 2024;8320;0;650631,123
95 PREVENCION ART (35450);20240221-8320;20240221-8320;miércoles, 21 de febrero de 2024;8320;0;650631,123
95 PREVENCION ART (35450);20240221-8320;20240221-8320;miércoles, 21 de febrero de 2024;8320;0;671561,123
95 PREVENCION ART (35450);20240221-8320;20240221-8320;miércoles, 21 de febrero de 2024;8320;0;671561,123
95 PREVENCION ART (35450);20240221-8320;20240221-8320;miércoles, 21 de febrero de 2024;8320;0;671561,123
95 PREVENCION ART (35450);20240221-8320;20240221-8320;miércoles, 21 de febrero de 2024;8320;0;671561,123
95 PREVENCION ART (35450);20240221-8320;20240221-8320;miércoles, 21 de febrero de 2024;8320;0;671561,123
95 PREVENCION ART (35450);20240221-8320;20240221-8320;miércoles, 21 de febrero de 2024;8320;0;999733,77
95 PREVENCION ART (35450);20240221-8320;20240221-8320;miércoles, 21 de febrero de 2024;8320;0;999733,77
95 PREVENCION ART (35450);20240221-8320;20240221-8320;miércoles, 21 de febrero de 2024;8320;0;999733,77
95 PREVENCION ART (35450);20240221-8320;20240221-8320;miércoles, 21 de febrero de 2024;8320;0;999733,77
95 PREVENCION ART (35450);20240221-8320;20240221-8320;miércoles, 21 de febrero de 2024;8320;0;999733,77
95 PREVENCION ART (35450);20240221-1235;20240221-1235;miércoles, 21 de febrero de 2024;1235;0;831239,752
95 PREVENCION ART (35450);20240221-1235;20240221-1235;miércoles, 21 de febrero de 2024;1235;0;831239,752
95 PREVENCION ART (35450);20240221-1235;20240221-1235;miércoles, 21 de febrero de 2024;1235;0;831239,752
95 PREVENCION ART (35450);20240221-1235;20240221-1235;miércoles, 21 de febrero de 2024;1235;0;642311,123
95 PREVENCION ART (35450);20240221-1235;20240221-1235;miércoles, 21 de febrero de 2024;1235;0;642311,123
95 PREVENCION ART (35450);20240221-1235;20240221-1235;miércoles, 21 de febrero de 2024;1235;0;642311,123
95 PREVENCION ART (35450);20240221-1235;20240221-1235;miércoles, 21 de febrero de 2024;1235;0;736041,753
95 PREVENCION ART (35450);20240221-1235;20240221-1235;miércoles, 21 de febrero de 2024;1235;0;736041,753
95 PREVENCION ART (35450);20240221-1235;20240221-1235;miércoles, 21 de febrero de 2024;1235;0;736041,753
95 PREVENCION ART (35450);20240221-4175,77;20240221-4175,77;miércoles, 21 de febrero de 2024;4175,773;0;835415,525
95 PREVENCION ART (35450);20240221-4175,77;20240221-4175,77;miércoles, 21 de febrero de 2024;4175,773;0;835415,525
95 PREVENCION ART (35450);20240221-4175,77;20240221-4175,77;miércoles, 21 de febrero de 2024;4175,773;0;734806,753
95 PREVENCION ART (35450);20240221-4175,77;20240221-4175,77;miércoles, 21 de febrero de 2024;4175,773;0;734806,753
95 PREVENCION ART (35450);20240221-14820;20240221-14820;miércoles, 21 de febrero de 2024;14820;0;852705,525
95 PREVENCION ART (35450);20240221-26750,24;20240221-26750,24;miércoles, 21 de febrero de 2024;26750,243;0;887775,768
95 PREVENCION ART (35450);20240221-8002,28;20240221-8002,28;miércoles, 21 de febrero de 2024;8002,28;0;104493,384
95 PREVENCION ART (35450);20240221-7085;20240221-7085;miércoles, 21 de febrero de 2024;7085;0;782911,544
95 PREVENCION ART (35450);20240221-8970;20240221-8970;miércoles, 21 de febrero de 2024;8970;0;984399,631
95 PREVENCION ART (35450);20240221-4615;20240221-4615;miércoles, 21 de febrero de 2024;4615;0;140278,14
95 PREVENCION ART (35450);20240221-3510;20240221-3510;miércoles, 21 de febrero de 2024;3510;0;143788,14
95 PREVENCION ART (35450);20240221-23089,56;20240221-23089,56;miércoles, 21 de febrero de 2024;23089,56;0;166877,7
95 PREVENCION ART (35450);20240221-3705;20240221-3705;miércoles, 21 de febrero de 2024;3705;0;170582,7
95 PREVENCION ART (35450);20240221-11700;20240221-11700;miércoles, 21 de febrero de 2024;11700;0;182282,7
95 PREVENCION ART (35450);20240221-4940;20240221-4940;miércoles, 21 de febrero de 2024;4940;0;641076,123
95 PREVENCION ART (35450);20240221-5915;20240221-5915;miércoles, 21 de febrero de 2024;5915;0;663241,123
95 PREVENCION ART (35450);20240221-10291,84;20240221-10291,84;miércoles, 21 de febrero de 2024;10291,84;0;763689,855
95 PREVENCION ART (35450);20240221-6500;20240221-6500;miércoles, 21 de febrero de 2024;6500;0;75185,77
95 PREVENCION ART (35450);20240221-74490;20240221-74490;miércoles, 21 de febrero de 2024;74490;0;149675,77
95 PREVENCION ART (35450);20240221-14170;20240221-14170;miércoles, 21 de febrero de 2024;14170;0;480753,798
95 PREVENCION ART (35450);20240221-45890;20240221-45890;miércoles, 21 de febrero de 2024;45890;0;526643,798
95 PREVENCION ART (35450);20240221-30463,68;20240221-30463,68;miércoles, 21 de febrero de 2024;30463,68;0;572902,478
95 PREVENCION ART (35450);20240221-2275;20240221-2275;miércoles, 21 de febrero de 2024;2275;0;592612,5
95 PREVENCION ART (35450);20240221-2152,28;20240221-2152,28;miércoles, 21 de febrero de 2024;2152,28;0;679383,48
95 PREVENCION ART (35450);20240221-6240;20240221-6240;miércoles, 21 de febrero de 2024;6240;0;143559,688
95 PREVENCION ART (35450);20240222-7150;20240222-7150;jueves, 22 de febrero de 2024;7150;0;336078,821
95 PREVENCION ART (35450);20240222-1235;20240222-1235;jueves, 22 de febrero de 2024;1235;0;337313,821
95 PREVENCION ART (35450);20240222-1235;20240222-1235;jueves, 22 de febrero de 2024;1235;0;337313,821
95 PREVENCION ART (35450);20240222-1235;20240222-1235;jueves, 22 de febrero de 2024;1235;0;337313,821
95 PREVENCION ART (35450);20240222-1235;20240222-1235;jueves, 22 de febrero de 2024;1235;0;337313,821
95 PREVENCION ART (35450);20240222-1235;20240222-1235;jueves, 22 de febrero de 2024;1235;0;337313,821
95 PREVENCION ART (35450);20240222-1235;20240222-1235;jueves, 22 de febrero de 2024;1235;0;337313,821
95 PREVENCION ART (35450);20240222-1235;20240222-1235;jueves, 22 de febrero de 2024;1235;0;392895,987
95 PREVENCION ART (35450);20240222-1235;20240222-1235;jueves, 22 de febrero de 2024;1235;0;392895,987
95 PREVENCION ART (35450);20240222-1235;20240222-1235;jueves, 22 de febrero de 2024;1235;0;392895,987
95 PREVENCION ART (35450);20240222-1235;20240222-1235;jueves, 22 de febrero de 2024;1235;0;392895,987
95 PREVENCION ART (35450);20240222-1235;20240222-1235;jueves, 22 de febrero de 2024;1235;0;392895,987
95 PREVENCION ART (35450);20240222-1235;20240222-1235;jueves, 22 de febrero de 2024;1235;0;392895,987
95 PREVENCION ART (35450);20240222-5850;20240222-5850;jueves, 22 de febrero de 2024;5850;0;348432,404
95 PREVENCION ART (35450);20240222-7085;20240222-7085;jueves, 22 de febrero de 2024;7085;0;370604,684
95 PREVENCION ART (35450);20240222-7085;20240222-7085;jueves, 22 de febrero de 2024;7085;0;370604,684
95 PREVENCION ART (35450);20240222-7085;20240222-7085;jueves, 22 de febrero de 2024;7085;0;370604,684
95 PREVENCION ART (35450);20240222-7085;20240222-7085;jueves, 22 de febrero de 2024;7085;0;370604,684
95 PREVENCION ART (35450);20240222-7085;20240222-7085;jueves, 22 de febrero de 2024;7085;0;370604,684
95 PREVENCION ART (35450);20240227-90833,65;20240227-90833,65;martes, 27 de febrero de 2024;90833,65;0;443482,063
95 PREVENCION ART (35450);20240123-13006;20240123-13006;martes, 23 de enero de 2024;13006;0;75129,909
95 PREVENCION ART (35450);20240123-5200;20240123-5200;martes, 23 de enero de 2024;5200;0;80329,909
95 PREVENCION ART (35450);20240123-8320;20240123-8320;martes, 23 de enero de 2024;8320;0;88649,909
95 PREVENCION ART (35450);20240123-8320;20240123-8320;martes, 23 de enero de 2024;8320;0;143046,389
95 PREVENCION ART (35450);20240123-3705;20240123-3705;martes, 23 de enero de 2024;3705;0;92354,909
95 PREVENCION ART (35450);20240123-19036,48;20240123-19036,48;martes, 23 de enero de 2024;19036,48;0;111391,389
95 PREVENCION ART (35450);20240123-1235;20240123-1235;martes, 23 de enero de 2024;1235;0;112626,389
95 PREVENCION ART (35450);20240123-1235;20240123-1235;martes, 23 de enero de 2024;1235;0;119711,389
95 PREVENCION ART (35450);20240123-1235;20240123-1235;martes, 23 de enero de 2024;1235;0;134726,389
95 PREVENCION ART (35450);20240123-5850;20240123-5850;martes, 23 de enero de 2024;5850;0;118476,389
95 PREVENCION ART (35450);20240123-1235;20240123-1235;martes, 23 de enero de 2024;1235;0;112626,389
95 PREVENCION ART (35450);20240123-1235;20240123-1235;martes, 23 de enero de 2024;1235;0;119711,389
95 PREVENCION ART (35450);20240123-1235;20240123-1235;martes, 23 de enero de 2024;1235;0;134726,389
95 PREVENCION ART (35450);20240123-10010;20240123-10010;martes, 23 de enero de 2024;10010;0;129721,389
95 PREVENCION ART (35450);20240123-3770;20240123-3770;martes, 23 de enero de 2024;3770;0;133491,389
95 PREVENCION ART (35450);20240123-1235;20240123-1235;martes, 23 de enero de 2024;1235;0;112626,389
95 PREVENCION ART (35450);20240123-1235;20240123-1235;martes, 23 de enero de 2024;1235;0;119711,389
95 PREVENCION ART (35450);20240123-1235;20240123-1235;martes, 23 de enero de 2024;1235;0;134726,389
95 PREVENCION ART (35450);20240123-8320;20240123-8320;martes, 23 de enero de 2024;8320;0;88649,909
95 PREVENCION ART (35450);20240123-8320;20240123-8320;martes, 23 de enero de 2024;8320;0;143046,389
95 PREVENCION ART (35450);20240123-5533;20240123-5533;martes, 23 de enero de 2024;5533;0;148579,389
95 PREVENCION ART (35450);20240123-20085;20240123-20085;martes, 23 de enero de 2024;20085;0;168664,389
95 PREVENCION ART (35450);20240123-3966;20240123-3966;martes, 23 de enero de 2024;3966;0;172630,389
95 PREVENCION ART (35450);20240123-3387,28;20240123-3387,28;martes, 23 de enero de 2024;3387,28;0;176017,669
95 PREVENCION ART (35450);20240123-6435;20240123-6435;martes, 23 de enero de 2024;6435;0;182452,669
95 PREVENCION ART (35450);20240123-6045;20240123-6045;martes, 23 de enero de 2024;6045;0;188497,669
95 PREVENCION ART (35450);20240123-18720;20240123-18720;martes, 23 de enero de 2024;18720;0;207217,669
95 PREVENCION ART (35450);20240123-146394,56;20240123-146394,56;martes, 23 de enero de 2024;146394,562;0;353612,231
95 PREVENCION ART (35450);20240123-74220,88;20240123-74220,88;martes, 23 de enero de 2024;74220,885;0;427833,116
95 PREVENCION ART (35450);20240122-10107,84;20240122-10107,84;lunes, 22 de enero de 2024;10107,838;0;759805,265
95 PREVENCION ART (35450);20240122-14950;20240122-14950;lunes, 22 de enero de 2024;14950;0;774755,265
95 PREVENCION ART (35450);20240122-9555;20240122-9555;lunes, 22 de enero de 2024;9555;0;784310,265
95 PREVENCION ART (35450);20240122-2275;20240122-2275;lunes, 22 de enero de 2024;2275;0;786585,265
95 PREVENCION ART (35450);20240122-12618;20240122-12618;lunes, 22 de enero de 2024;12618;0;799203,265
95 PREVENCION ART (35450);20240122-13394;20240122-13394;lunes, 22 de enero de 2024;13394;0;812597,265
95 PREVENCION ART (35450);20240122-15470;20240122-15470;lunes, 22 de enero de 2024;15470;0;828067,265
95 PREVENCION ART (35450);20240122-15470;20240122-15470;lunes, 22 de enero de 2024;15470;0;880782,265
95 PREVENCION ART (35450);20240122-20280;20240122-20280;lunes, 22 de enero de 2024;20280;0;848347,265
