FECHA;REF.;LET.;SUC.;NUM.;IMPORTE;EMPRESA;CONVENIO;TEXTO:FACTURA:1;TEXTO:FACTURA:2;TEXTO:NOTA:1;TEXTO:NOTA:2;ClaveFactura
27/02/2024;FA;A;20;13578;48394,041;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO AMBULATORIO - PTE_BODDEN BANEGAS KRISTOPHER KIRK;20240227-48394,04
27/02/2024;FA;A;20;13579;218988,004;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO DE INTERNACION - PTE_ORD DIANE ELIZABETH;20240227-218988
28/02/2024;FA;A;20;13584;2952840,15;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO DE INTERNACION PTE_MILIO FRANK;20240228-2952840,15
18/03/2024;FA;A;20;13674;1000440,943;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO INTERNACION - PTE_VALDERRAMA VILLANUEVA HEINZ;20240318-1000440,94
25/03/2024;FA;A;20;13701;21643,222;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO AMBULATORIO - PTE_BARBOSA NUNES CARLOS HENRIQUE;20240325-21643,22
25/03/2024;FA;A;20;13702;13117,104;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO AMBULATORIO - PTE_SEVERIANO MENDES MAINNAH;20240325-13117,1
02/01/2024;FA;B;20;23334;249022,088;49 - PAMI - I.N.S.S.J.P.-USH;49 - SOLO AMBULATORIO;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;DC 12/2023;ADICIONAL POR FORMACION MEDICA CONTINUADA 12/2023;20240102-249022,09
02/01/2024;FA;B;20;23333;8442893,281;49 - PAMI - I.N.S.S.J.P.-USH;49 - SOLO AMBULATORIO;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;VETERANO DE GUERRA 11/2023 - CONSULTA MC 11/2023;PAGO POR PRESTACION 11/2023 - ONCOLOGIA 11/2023;20240102-8442893,28
02/01/2024;FA;B;20;23331;1651756,318;49 - PAMI - I.N.S.S.J.P.-USH;49 - SOLO AMBULATORIO;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;AJUSTE DC 09/2023;VETERANO DE GUERRA 09/2023 - CONSULTA MC 09/2023;20240102-1651756,32
16/01/2024;FA;B;20;23384;155472,645;49 - PAMI - I.N.S.S.J.P.-USH;49 - SOLO AMBULATORIO;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;DIALISIS 11/2023;DIALISIS MANTENIMIENTO ACCESO VASCULAR 11/2023;20240116-155472,64
29/01/2024;FA;B;20;23519;576679,907;24 - O.S. del P.lndustria del  Plástico;24 - PLASTICO;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;VIENE DE LA FACTURA 20-23406;PRESTACIONES DE DICIEMBRE - INTERNACION;20240129-576679,91
31/01/2024;FA;B;20;23523;8921234,311;49 - PAMI - I.N.S.S.J.P.-USH;49 - SOLO AMBULATORIO;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;SUBTOTAL VETERANOS DE GUERRA 12/2023 - CONSULTAS MC 12/2023;ONCOLOGIA 12/2023 - SUBTOTAL PAGO POR PRESTACION 12/2023;20240131-8921234,31
31/01/2024;FA;A;20;13414;48477,534;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICIUTD .-;por prestaciones efectuadas a su solicitud .-;SERVICIO AMBULATORIO - PTE_AGUINALDO RUFINO REYES;20240131-48477,53
02/02/2024;FA;B;20;23526;2768764,21;3 - I.O.S.F.A.;3 - FUERZAS ARMADAS, P;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;ESTA FACTURA REEMPLAZA LA 20-22901;PRESTACIONES DE OCTUBRE - SERVICIO DE INTERNACION;20240202-2768764,21
16/02/2024;FA;B;20;23562;183717,65;46 - GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO;46 - ACCIÓN SOCIAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU AOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO DE RESONANCIA MAG PERIODO  24/01/2024 AL 31/01/2024;20240216-183717,65
19/02/2024;FA;B;20;23581;5227270,347;49 - PAMI - I.N.S.S.J.P.-USH;1249 - O.P.(MODULOS/VARIOS);IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;FACTURACION II Y III - DICIEMBRE 2023;MODELO PRESTACIONAL MODULADA;20240219-5227270,35
19/02/2024;FA;B;20;23582;812095,217;49 - PAMI - I.N.S.S.J.P.-USH;1249 - O.P.(MODULOS/VARIOS);IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;FACTURACION II Y III - NOVIEMBRE 2023;MODELO PRESTACIONAL MODULADA;20240219-812095,22
19/02/2024;FA;B;20;23583;28643,316;49 - PAMI - I.N.S.S.J.P.-USH;1249 - O.P.(MODULOS/VARIOS);IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;FACTURACION II Y III - OCTUBRE 2023;MODELO PRESTACIONAL MODULADA;20240219-28643,32
19/02/2024;FA;B;20;23584;18354,275;49 - PAMI - I.N.S.S.J.P.-USH;1249 - O.P.(MODULOS/VARIOS);IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;FACTURACION II Y III - AGOSTO 2023;MODELO PRESTACIONAL MODULADA;20240219-18354,28
19/02/2024;FA;A;20;13494;66955,63;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO AMBULATORIO - PTE_RICHARD RONNI;20240219-66955,63
22/02/2024;FA;A;20;13544;11985,792;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A  SU SOLICITUD;por prestaciones efectuadas a su solicitud;SERVICIO AMBULATORIO - PTE_PEIQUE FERNANDEZ DAVID;20240222-11985,79
29/02/2024;FA;B;20;23714;2113352,309;49 - PAMI - I.N.S.S.J.P.-USH;49 - SOLO AMBULATORIO;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;AJUSTE DC 11/2023 - SUBTOTAL VETERANOS DE GUERRA 11/2023;SUBTOTAL CONSULTAS MC 11/2023;20240229-2113352,31
29/02/2024;FA;B;20;23715;9704507,152;49 - PAMI - I.N.S.S.J.P.-USH;49 - SOLO AMBULATORIO;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;VET DE GUERRA 01/24 - AJUSTE ADICIONAL X FORMACION MEDICA 01/24;CONSULTA MC 01/24 - ONCOLOGIA 01/24 - PAGO POR PRESTACION 01/24;20240229-9704507,15
29/02/2024;FA;B;20;23716;317653,018;49 - PAMI - I.N.S.S.J.P.-USH;49 - SOLO AMBULATORIO;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;DC 02/2024;ADICIONAL POR FORMACION MEDICA CONTINUADA 02/2024;20240229-317653,02
18/03/2024;FA;B;20;23795;5645890,159;49 - PAMI - I.N.S.S.J.P.-USH;1249 - O.P.(MODULOS/VARIOS);IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;MODELO PRESTACIONAL MODULADA;FACTURACION II Y III - ENERO 2024;20240318-5645890,16
18/03/2024;FA;B;20;23794;6648970,918;49 - PAMI - I.N.S.S.J.P.-USH;1249 - O.P.(MODULOS/VARIOS);IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;MODELO PRESTACIONAL MODULADA;FACTURACION II Y III - FEBRERO 2024;20240318-6648970,92
19/03/2024;FA;A;20;13686;3387,28;148 - RIO VARADERO S.A.;148 - RIO VARAD-COLONIA SU;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A SU SOLICIUTD .-;por prestaciones efectuadas a su soliciutd .-;PTE_CASTRO AMANDA PAOLA - SINIESTRO N° 02432988/001/00;20240319-3387,28
28/03/2024;FA;B;20;23894;1611384,346;49 - PAMI - I.N.S.S.J.P.-USH;49 - SOLO AMBULATORIO;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;AJUSTE DC 12/2023;SUBTOTAL VETERANOS DE GUERRA 12/2023;20240328-1611384,35
28/03/2024;FA;B;20;23895;10167487,79;49 - PAMI - I.N.S.S.J.P.-USH;49 - SOLO AMBULATORIO;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;CONSULTA MC 02/2024 - PAGO POR PRESTACION 02/2024;ONCOLOGIA 02/2024 - SUBTOTAL VETERANOS DE GUERRA 02/2024;20240328-10167487,79
28/03/2024;FA;B;20;23896;338140,023;49 - PAMI - I.N.S.S.J.P.-USH;49 - SOLO AMBULATORIO;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL .-;DC 03/2024;ADICIONAL POR FORMACION MEDICA CONTINUADA 03/2024;20240328-338140,02
26/03/2024;FA;B;20;23847;23696,55;200 - PARTICULARES;200 - PARTICULARES;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;PTE: MADER BLANCO MARIA MATILDE - LABORTORIO ORDEN 1540005;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PTE: MADER BLANCO MARIA MATILDE - LABORTORIO ORDEN 1540005;20240326-23696,55
26/03/2024;FA;B;20;23845;8563,5;200 - PARTICULARES;200 - PARTICULARES;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;PTE: MADER BLANCO MARIA MATILDE - ECOGRAFIAS TV Y MAMARIA;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PTE: MADER BLANCO MARIA MATILDE - ECOGRAFIAS TV Y MAMARIA;20240326-8563,5
26/03/2024;FA;B;20;23846;825;200 - PARTICULARES;200 - PARTICULARES;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;PTE: MADER BLANCO MARIA MATILDE - GRUPO SNGUINEO Y FACTOR;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PTE: MADER BLANCO MARIA MATILDE - GRUPO SNGUINEO Y FACTOR;20240326-825
09/01/2024;FA;A;20;13270;31253,949;199 - PAX & CREW S.R.L.;199 - PASAJEROS & TRIPULAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;FACTURA MAL GENERADA EN PV SE ANULA;20240109-31253,95
18/01/2024;FA;A;20;13353;5138,316;13 - O.S. M.A.T.A.;13 - PLAN PMI;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;REFACTURACION SOBRE FC A-20-12910;20240118-5138,32
19/02/2024;FA;A;20;13490;418009;15 - MEDLINK SA;190 - CON AUT. DE U.P.;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - SERVICIO DE INTERNACION - CON AUT. DE UP;20240219-418009
19/02/2024;FA;A;20;13491;20217,347;15 - MEDLINK SA;415 - UP-CLASIC;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO - SERVICIO DE INTERNACION - CON  UP CLASIC;20240219-20217,35
19/02/2024;FA;A;20;13496;31484,075;514 - BAHIA SALUD S.R.L.;1614 - EXTRANJEROS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;SERVICIO AMBULATORIO - PTE_TUMPANG ADOLFO;20240219-31484,08
20/02/2024;FA;A;20;13502;554318,454;13 - O.S. M.A.T.A.;13 - PLAN PMI;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - INTERNACIONES Y AMBULATORIOS;20240220-554318,45
20/02/2024;FA;A;20;13503;3900;13 - O.S. M.A.T.A.;13 - PLAN PMI;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - CONSULTA VIRTUAL;20240220-3900
20/02/2024;FA;A;20;13504;83573,446;103 - CLINICA DEL VALLE SALUD S.R.L.;7103 - SOMU/OSPM EX 56;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - AMBULATORIOS - PLAN SOMU/OSPM EX 56;20240220-83573,45
20/02/2024;FA;A;20;13505;360688,296;103 - CLINICA DEL VALLE SALUD S.R.L.;9103 - OSPACAR;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024  - INTERNACION Y AMBULATORIOS;20240220-360688,3
20/02/2024;FA;A;20;13506;118536,984;103 - CLINICA DEL VALLE SALUD S.R.L.;3103 - OMINT S.A.;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - INTERNACION Y AMBULATORIOS;20240220-118536,98
20/02/2024;FA;A;20;13507;48865,476;103 - CLINICA DEL VALLE SALUD S.R.L.;3103 - OMINT S.A.;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES ENERO 2024 - SERV. TOMOGRAFIA Y URGENCIIAS -OMINT;20240220-48865,48
20/02/2024;FA;A;20;13508;27768;103 - CLINICA DEL VALLE SALUD S.R.L.;6103 - CON PRESUP. PREVIO;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES ENERO 2024 -  CON PRESUPUESTO PREVIO;20240220-27768
20/02/2024;FA;A;20;13509;45482,825;103 - CLINICA DEL VALLE SALUD S.R.L.;9903 - OSPRERA;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DEENERO 2024  - AMBULATORIOS - OSPRERA;20240220-45482,83
20/02/2024;FA;A;20;13510;8672,178;103 - CLINICA DEL VALLE SALUD S.R.L.;2103 - OSTEL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024  - AMBULATORIO - OSTEL;20240220-8672,18
20/02/2024;FA;A;20;13511;12045,594;103 - CLINICA DEL VALLE SALUD S.R.L.;1103 - OSPSIP (SEGURIDAD PR;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE  ENERO 2024  - AMBULATORIOS - OSPSIP;20240220-12045,59
20/02/2024;FA;A;20;13512;575,185;103 - CLINICA DEL VALLE SALUD S.R.L.;4103 - ENSALUD;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024  - CONSULTAS - ENSALUD;20240220-575,19
20/02/2024;FA;A;20;13513;8320;164 - FEDERACIÓN PATRONAL SEGUROS S.A. ART;164 - FEDERAC.PATRONAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PTE_CABRERA LUIS GUSTAVO - SINIESTRO N° 749336;20240220-8320
20/02/2024;FA;A;20;13514;21197,28;164 - FEDERACIÓN PATRONAL SEGUROS S.A. ART;164 - FEDERAC.PATRONAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PTE_GOMEZ ALEJANDRA NOEMI - SINIESTRO N° 750070;20240220-21197,28
20/02/2024;FA;A;20;13515;4940;164 - FEDERACIÓN PATRONAL SEGUROS S.A. ART;164 - FEDERAC.PATRONAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PTE_MATHIEU NICOLAS EZEQUIEL - SINIESTRO N° 749238;20240220-4940
20/02/2024;FA;A;20;13516;3387,28;164 - FEDERACIÓN PATRONAL SEGUROS S.A. ART;164 - FEDERAC.PATRONAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PTE_VARGAS APABLAZA JUANA GRACIELA - SINIESTRO N° 707448;20240220-3387,28
21/02/2024;FA;A;20;13517;8320;164 - FEDERACIÓN PATRONAL SEGUROS S.A. ART;164 - FEDERAC.PATRONAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PTE_FLORES DEBORA EDITH - SINIESTRO N° 747926;20240221-8320
21/02/2024;FA;A;20;13519;15405;164 - FEDERACIÓN PATRONAL SEGUROS S.A. ART;164 - FEDERAC.PATRONAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PTE_CALISTO CALISTO MARCIA HAYDEE - SINIESTRO N° 716111;20240221-15405
21/02/2024;FA;A;20;13520;12935;164 - FEDERACIÓN PATRONAL SEGUROS S.A. ART;164 - FEDERAC.PATRONAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PTE_CAJAL VIVIANA BEATRIZ - SINIESTRO N° 735793;20240221-12935
21/02/2024;FA;A;20;13521;424527,47;8 - O.S. PE. CON.  (CONSTRUCCION);8 - UOCRA/OSPECON;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - INTERNACION Y AMBULATORIO;20240221-424527,47
21/02/2024;FA;A;20;13523;48678,285;41 - UNO SALUD S.A.;41 - OSPEGAP;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - AMBULATORIO;20240221-48678,29
21/02/2024;FA;A;20;13524;33392,634;43 - MEDIFE ASOCIACION CIVIL;1043 - CON PRESUP/PREVIO;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024  -  PRACTICAS - RESONANCIA;20240221-33392,63
21/02/2024;FA;A;20;13525;1974,757;43 - MEDIFE ASOCIACION CIVIL;43 - MEDIFE - ASE;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES ENERO 2024 - SERVICIO DERADIOGRAFIA - URGENCIA;20240221-1974,76
21/02/2024;FA;A;20;13526;57148,444;139 - O.S. D.E.P.Y M.;139 - PYME4000-PERSONAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - INTERNACION Y AMBULATORIOS;20240221-57148,44
21/02/2024;FA;A;20;13527;41023,867;114 - O.S. Pe - OBRA SOCIAL PETROLEROS;114;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024  - AMBULATORIOS;20240221-41023,87
21/02/2024;FA;A;20;13528;22796,16;48 - HOSPITAL ALEMAN;48 - P M H A;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024  - AMBULATORIOS;20240221-22796,16
21/02/2024;FA;A;20;13529;3120;62 - RED ARGENTINA DE SALUD CONSORCIO DE COOP;62 - RED ARG. DE SALUD;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - AMBULATORIOS;20240221-3120
21/02/2024;FA;A;20;13530;2535;251 - O.S. LUIS PASTEUR;251 - LUIS PASTEUR;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - AMBULATORIO;20240221-2535
21/02/2024;FA;A;20;13531;990,022;23 - AVALIAN SALUD Y BIENESTAR COOPERATIVA LT;23 - AVALIAN;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024  - AMBULATORIO;20240221-990,02
11/01/2024;FA;B;20;23347;26100;157 - COBERTURA MÉDICO DEPORTIV A S.R.L.;157 - MOTOCICLISTAS;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE NOVIEMBRE - AMBULATORIO;20240111-26100
22/01/2024;FA;B;20;23465;45838,48;25 - O.S DEL PODER JUDICIAL (0375);25 - PODER JUDICIAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;REFACTURACION SOBRE FC B-20-22942;20240122-45838,48
22/01/2024;FA;B;20;23467;39972,2;25 - O.S DEL PODER JUDICIAL (0375);25 - PODER JUDICIAL;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;REFACTURACION SOBRE FC B-20-22183;20240122-39972,2
14/02/2024;FA;B;20;23547;2364439,744;144 - ASOCIACION MUTUAL SANCOR116190;144 - SANCOR;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - AMBULATORIOS;20240214-2364439,74
14/02/2024;FA;B;20;23548;1945185,399;144 - ASOCIACION MUTUAL SANCOR116190;144 - SANCOR;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 - AMBULATORIO ECO-RESONANCIA-TOMOGRAFI;20240214-1945185,4
14/02/2024;FA;B;20;23549;140386,006;144 - ASOCIACION MUTUAL SANCOR116190;144 - SANCOR;IMPORTE CORRESPONDIENTE A PRESTACIONES MEDICAS;EFECTUADAS A AFILIADOS DE ESA OBRA SOCIAL;por prestaciones efectuadas a personal afiliado a esa O. Social.-;PRESTACIONES DE ENERO 2024 -URGENCIAS - ECO-RADIOGRAFIA-TOMOGRAFI;20240214-140386,01
