FECHA,TIPO DE DOCUMENTO,TIPO DE FACTURA,NUMERO DE SUCURSAL,NUMERO DE FACTURA,IVA,DEBE,HABER,PAGOS,SALDO,CONCEPTO,COMENTARIO,EMPRESA,FECHA ENTREGA
"jueves, 22 de febrero de 2024",FA,A,20,13544,0,"11985,792",0,0,"470283,543",FACTURACION DE SERVICIOS AL  9/02/2024,,199 PAX & CREW S.R.L.,"jueves, 29 de febrero de 2024"
"viernes, 23 de febrero de 2024",FA,A,20,13545,0,"161808,192",0,0,"539502,903",FACTURACION DE SERVICIOS AL  1/02/2024,,199 PAX & CREW S.R.L.,"jueves, 29 de febrero de 2024"
"viernes, 23 de febrero de 2024",FA,A,20,13546,0,"36556,666",0,0,"576059,569",FACTURACION DE SERVICIOS AL  2/02/2024,,199 PAX & CREW S.R.L.,"jueves, 29 de febrero de 2024"
"viernes, 23 de febrero de 2024",FA,A,20,13547,0,"46819,386",0,0,"630386,857",FC A-20-13547 MAL GENERADA,,199 PAX & CREW S.R.L.,"viernes, 23 de febrero de 2024"
"lunes, 26 de febrero de 2024",FA,A,20,13558,0,"205556,332",0,0,"442421,692",FACTURACION DE SERVICIOS AL  1/02/2024,,199 PAX & CREW S.R.L.,"jueves, 29 de febrero de 2024"
"lunes, 26 de febrero de 2024",FA,A,20,13559,0,"9988,16",0,0,"451298,892",FACTURACION DE SERVICIOS AL  2/02/2024,,199 PAX & CREW S.R.L.,"jueves, 29 de febrero de 2024"
"martes, 27 de febrero de 2024",FA,A,20,13575,0,"593237,477",0,0,"7067,619",FACTURACION DE SERVICIOS AL 27/02/2024,,199 PAX & CREW S.R.L.,"jueves, 29 de febrero de 2024"
"martes, 27 de febrero de 2024",FA,A,20,13576,0,"438798,749",0,0,"445866,368",FACTURACION DE SERVICIOS AL 27/02/2024,,199 PAX & CREW S.R.L.,"jueves, 29 de febrero de 2024"
"martes, 27 de febrero de 2024",FA,A,20,13577,0,"46841,719",0,0,"492708,087",FACTURACION DE SERVICIOS AL 28/02/2024,,199 PAX & CREW S.R.L.,"jueves, 29 de febrero de 2024"
"miércoles, 28 de febrero de 2024",FA,A,20,13580,0,"102305,06",0,0,"-215470,659",FACTURACION DE SERVICIOS AL  1/02/2024,,199 PAX & CREW S.R.L.,"jueves, 29 de febrero de 2024"
"miércoles, 28 de febrero de 2024",FA,A,20,13581,0,"12984,608",0,0,"-202486,051",FACTURACION DE SERVICIOS AL  2/02/2024,,199 PAX & CREW S.R.L.,"jueves, 29 de febrero de 2024"
"miércoles, 28 de febrero de 2024",FA,A,20,13584,0,"2952840,15",0,0,"336672,063",FACTURACION DE SERVICIOS AL 28/02/2024,,199 PAX & CREW S.R.L.,"jueves, 29 de febrero de 2024"
"jueves, 29 de febrero de 2024",FA,A,20,13586,0,"105175,325",0,0,"746012,245",FACTURACION DE SERVICIOS AL  1/02/2024,,199 PAX & CREW S.R.L.,"jueves, 7 de marzo de 2024"
"lunes, 4 de marzo de 2024",FA,A,20,13594,0,"1800661,924",0,0,"616261,212",FACTURACION DE SERVICIOS AL 28/02/2024,,199 PAX & CREW S.R.L.,"jueves, 7 de marzo de 2024"
"lunes, 4 de marzo de 2024",FA,A,20,13595,0,"11985,792",0,0,"628247,004",FACTURACION DE SERVICIOS AL  2/02/2024,,199 PAX & CREW S.R.L.,"jueves, 7 de marzo de 2024"
"martes, 5 de marzo de 2024",FA,A,20,13601,0,"45397,316",0,0,"28548,945",FACTURACION DE SERVICIOS AL  4/03/2024,,199 PAX & CREW S.R.L.,"jueves, 7 de marzo de 2024"
"martes, 5 de marzo de 2024",FA,A,20,13602,0,"4086404,325",0,0,"148272,805",FACTURACION DE SERVICIOS AL 28/03/2024,,199 PAX & CREW S.R.L.,"jueves, 7 de marzo de 2024"
"martes, 5 de marzo de 2024",FA,A,20,13603,0,"154291,324",0,0,"302564,129",FACTURACION DE SERVICIOS AL 28/03/2024,,199 PAX & CREW S.R.L.,"jueves, 7 de marzo de 2024"
"jueves, 7 de marzo de 2024",FA,A,20,13604,0,"1400239,538",0,0,"216537,365",FACTURACION DE SERVICIOS AL 28/03/2024,,199 PAX & CREW S.R.L.,"viernes, 8 de marzo de 2024"
"jueves, 7 de marzo de 2024",FA,A,20,13605,0,"15581,53",0,0,"232118,895",FACTURACION DE SERVICIOS AL  1/03/2024,,199 PAX & CREW S.R.L.,"viernes, 8 de marzo de 2024"
"lunes, 11 de marzo de 2024",FA,A,20,13621,0,"12984,608",0,0,"585327,982",FACTURACION DE SERVICIOS AL  2/03/2024,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"lunes, 11 de marzo de 2024",FA,A,20,13622,0,"92766,73",0,0,"678094,712",FACTURACION DE SERVICIOS AL  1/03/2024,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"lunes, 11 de marzo de 2024",FA,A,20,13623,0,"12984,608",0,0,"691079,32",FACTURACION DE SERVICIOS AL  6/03/2024,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"lunes, 11 de marzo de 2024",FA,A,20,13624,0,"202170,348",0,0,"893249,668",FACTURACION DE SERVICIOS AL  5/03/2024,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"lunes, 11 de marzo de 2024",FA,A,20,13625,0,"22726,958",0,0,"915976,626",FACTURACION DE SERVICIOS AL  4/03/2024,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"miércoles, 13 de marzo de 2024",FA,A,20,13654,0,"72300,249",0,0,"190231,187",FACTURACION DE SERVICIOS AL  1/03/2024,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"jueves, 14 de marzo de 2024",FA,A,20,13664,0,"1304426,031",0,0,"712595,566",FACTURACION DE SERVICIOS AL 28/03/2024,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"jueves, 14 de marzo de 2024",FA,A,20,13665,0,"78602,324",0,0,"791197,89",FACTURACION DE SERVICIOS AL  1/03/2024,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"jueves, 14 de marzo de 2024",FA,A,20,13666,0,"12984,608",0,0,"804182,498",FACTURACION DE SERVICIOS AL  2/03/2024,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"viernes, 15 de marzo de 2024",FA,A,20,13668,0,"12984,608",0,0,"170525,077",FACTURACION DE SERVICIOS AL  1/03/2024,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"lunes, 18 de marzo de 2024",FA,A,20,13670,0,"12984,608",0,0,"197588,257",FACTURACION DE SERVICIOS AL  1/03/2024,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"lunes, 18 de marzo de 2024",FA,A,20,13671,0,"834683,384",0,0,"32271,641",FACTURACION DE SERVICIOS AL 28/03/2024,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"lunes, 18 de marzo de 2024",FA,A,20,13674,0,"1000440,943",0,0,"81006,726",FACTURACION DE SERVICIOS AL 28/03/2024,,199 PAX & CREW S.R.L.,"martes, 19 de marzo de 2024"
"miércoles, 20 de marzo de 2024",FA,A,20,13691,0,"77128,571",0,0,"-134393,414",FACTURACION DE SERVICIOS AL  1/03/2024,,199 PAX & CREW S.R.L.,"miércoles, 3 de abril de 2024"
"jueves, 28 de marzo de 2024",FA,A,20,13704,0,"134491,552",0,0,"-94334,327",FACTURACION DE SERVICIOS AL  2/03/2024,,199 PAX & CREW S.R.L.,"miércoles, 3 de abril de 2024"
"jueves, 11 de enero de 2024",FA,B,20,23346,0,"4453,23",0,0,"229455,818",FACTURACION DE SERVICIOS AL 28/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"martes, 16 de enero de 2024",FA,B,20,23358,0,"18833,741",0,0,"639655,963",FACTURACION DE SERVICIOS AL  1/12/2023,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"martes, 16 de enero de 2024",FA,B,20,23359,0,"8780,67",0,0,"617286,419",FACTURACION DE SERVICIOS AL  4/12/2023,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"martes, 16 de enero de 2024",FA,B,20,23360,0,"5826,872",0,0,"623113,291",FACTURACION DE SERVICIOS AL  3/12/2023,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"martes, 16 de enero de 2024",FA,B,20,23361,0,"8599,032",0,0,"631712,323",FACTURACION DE SERVICIOS AL  2/12/2023,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"martes, 16 de enero de 2024",FA,B,20,23362,0,"7336,223",0,0,"73951,028",FACTURACION DE SERVICIOS AL  1/12/2023,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"martes, 16 de enero de 2024",FA,B,20,23363,0,"105287,9",0,0,"179238,928",FACTURACION DE SERVICIOS AL 16/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"martes, 16 de enero de 2024",FA,B,20,23364,0,20150,0,0,"199388,928",FACTURACION DE SERVICIOS AL 16/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"martes, 16 de enero de 2024",FA,B,20,23365,0,"70681,772",0,0,"387293,505",FACTURACION DE SERVICIOS AL 16/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"martes, 16 de enero de 2024",FA,B,20,23367,0,118300,0,0,"678360,694",FACTURACION DE SERVICIOS AL 29/12/2023,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"martes, 16 de enero de 2024",FA,B,20,23368,0,"136370,792",0,0,"814731,486",FACTURACION DE SERVICIOS AL 16/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"martes, 16 de enero de 2024",FA,B,20,23369,0,131300,0,0,"946031,486",FACTURACION DE SERVICIOS AL 27/12/2023,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"martes, 16 de enero de 2024",FA,B,20,23370,0,140400,0,0,"86431,486",FACTURACION DE SERVICIOS AL 26/12/2023,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"martes, 16 de enero de 2024",FA,B,20,23371,0,11440,0,0,"233424,198",FACTURACION DE SERVICIOS AL 16/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"martes, 16 de enero de 2024",FA,B,20,23372,0,19750,0,0,"321631,99",FACTURACION DE SERVICIOS AL 16/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"martes, 16 de enero de 2024",FA,B,20,23374,0,"810161,669",0,0,"208117,147",FACTURACION DE SERVICIOS AL 16/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"martes, 16 de enero de 2024",FA,B,20,23376,0,"125989,541",0,0,"430298,503",FACTURACION DE SERVICIOS AL 16/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"martes, 16 de enero de 2024",FA,B,20,23377,0,"40696,615",0,0,"470995,118",FACTURACION DE SERVICIOS AL 16/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"martes, 16 de enero de 2024",FA,B,20,23378,0,"171484,949",0,0,"672640,067",FACTURACION DE SERVICIOS AL 16/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"martes, 16 de enero de 2024",FA,B,20,23380,0,"173213,861",0,0,"253000,743",FACTURACION DE SERVICIOS AL 16/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"martes, 16 de enero de 2024",FA,B,20,23381,0,"20015,362",0,0,"273016,105",FACTURACION DE SERVICIOS AL 16/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"martes, 16 de enero de 2024",FA,B,20,23382,0,"21150,483",0,0,"294166,588",FACTURACION DE SERVICIOS AL 28/12/2023,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"miércoles, 17 de enero de 2024"
"jueves, 8 de febrero de 2024",FA,B,20,23532,0,"582947,745",0,0,"975098,114",FACTURACION DE SERVICIOS AL  8/02/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"viernes, 9 de febrero de 2024"
"jueves, 8 de febrero de 2024",FA,B,20,23533,0,"428824,705",0,0,"403922,819",FACTURACION DE SERVICIOS AL  8/02/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"viernes, 9 de febrero de 2024"
"jueves, 8 de febrero de 2024",FA,B,20,23534,0,"400596,463",0,0,"804519,282",FACTURACION DE SERVICIOS AL  8/02/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"viernes, 9 de febrero de 2024"
"viernes, 16 de febrero de 2024",FA,B,20,23561,0,"139590,95",0,0,"809018,435",FACTURACION DE SERVICIOS AL 31/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 19 de febrero de 2024"
"viernes, 16 de febrero de 2024",FA,B,20,23562,0,"183717,65",0,0,"992736,085",FACTURACION DE SERVICIOS AL 30/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 19 de febrero de 2024"
"viernes, 16 de febrero de 2024",FA,B,20,23563,0,"143419,8",0,0,"136155,885",FACTURACION DE SERVICIOS AL 29/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 19 de febrero de 2024"
"viernes, 16 de febrero de 2024",FA,B,20,23564,0,132600,0,0,"268755,885",FACTURACION DE SERVICIOS AL 16/02/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 19 de febrero de 2024"
"viernes, 16 de febrero de 2024",FA,B,20,23565,0,"150570,026",0,0,"419325,911",FACTURACION DE SERVICIOS AL 27/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 19 de febrero de 2024"
"lunes, 19 de febrero de 2024",FA,B,20,23566,0,144300,0,0,"563625,911",FACTURACION DE SERVICIOS AL 26/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 19 de febrero de 2024"
"lunes, 19 de febrero de 2024",FA,B,20,23567,0,"88267,6",0,0,"651893,511",FACTURACION DE SERVICIOS AL 19/02/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 19 de febrero de 2024"
"lunes, 19 de febrero de 2024",FA,B,20,23568,0,8970,0,0,"660863,511",FACTURACION DE SERVICIOS AL 19/02/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 19 de febrero de 2024"
"lunes, 19 de febrero de 2024",FA,B,20,23569,0,"55501,154",0,0,"716364,665",FACTURACION DE SERVICIOS AL 19/02/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 19 de febrero de 2024"
"lunes, 19 de febrero de 2024",FA,B,20,23570,0,"6310,67",0,0,"722675,335",FACTURACION DE SERVICIOS AL  5/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 19 de febrero de 2024"
"lunes, 19 de febrero de 2024",FA,B,20,23572,0,"10005,128",0,0,"732680,463",FACTURACION DE SERVICIOS AL  4/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 19 de febrero de 2024"
"lunes, 19 de febrero de 2024",FA,B,20,23573,0,"13436,766",0,0,"746117,229",FACTURACION DE SERVICIOS AL  3/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 19 de febrero de 2024"
"lunes, 19 de febrero de 2024",FA,B,20,23574,0,"11571,89",0,0,"757689,119",FACTURACION DE SERVICIOS AL 19/02/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 19 de febrero de 2024"
"lunes, 19 de febrero de 2024",FA,B,20,23575,0,12350,0,0,"770039,119",FACTURACION DE SERVICIOS AL 19/02/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 19 de febrero de 2024"
"lunes, 19 de febrero de 2024",FA,B,20,23577,0,15520,0,0,"785559,119",FACTURACION DE SERVICIOS AL  2/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 19 de febrero de 2024"
"lunes, 19 de febrero de 2024",FA,B,20,23578,0,29744,0,0,"815303,119",FACTURACION DE SERVICIOS AL  1/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 19 de febrero de 2024"
"viernes, 23 de febrero de 2024",FA,B,20,23709,0,"39932,545",0,0,"218480,155",FACTURACION DE SERVICIOS AL 23/02/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"viernes, 23 de febrero de 2024"
"viernes, 23 de febrero de 2024",FA,B,20,23710,0,"159214,556",0,0,"377694,711",FACTURACION DE SERVICIOS AL 28/01/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"viernes, 23 de febrero de 2024"
"viernes, 8 de marzo de 2024",FA,B,20,23729,0,"116113,1",0,0,"612225,862",FACTURACION DE SERVICIOS AL  8/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 11 de marzo de 2024"
"viernes, 8 de marzo de 2024",FA,B,20,23730,0,233863,0,0,"846088,862",FACTURACION DE SERVICIOS AL  8/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 11 de marzo de 2024"
"viernes, 8 de marzo de 2024",FA,B,20,23731,0,139100,0,0,"985188,862",FACTURACION DE SERVICIOS AL 29/02/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 11 de marzo de 2024"
"viernes, 8 de marzo de 2024",FA,B,20,23732,0,"138347,65",0,0,"123536,512",FACTURACION DE SERVICIOS AL  8/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 11 de marzo de 2024"
"viernes, 8 de marzo de 2024",FA,B,20,23733,0,"137957,65",0,0,"261494,162",FACTURACION DE SERVICIOS AL  8/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 11 de marzo de 2024"
"viernes, 8 de marzo de 2024",FA,B,20,23734,0,14690,0,0,"276184,162",FACTURACION DE SERVICIOS AL  8/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 11 de marzo de 2024"
"viernes, 8 de marzo de 2024",FA,B,20,23736,0,41769,0,0,"997946,681",FACTURACION DE SERVICIOS AL  8/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 11 de marzo de 2024"
"viernes, 8 de marzo de 2024",FA,B,20,23737,0,"78884,25",0,0,"76830,931",FACTURACION DE SERVICIOS AL  8/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 11 de marzo de 2024"
"lunes, 11 de marzo de 2024",FA,B,20,23738,0,"116988,689",0,0,"193819,62",FACTURACION DE SERVICIOS AL 11/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 11 de marzo de 2024"
"lunes, 11 de marzo de 2024",FA,B,20,23739,0,"114016,069",0,0,"307835,689",FACTURACION DE SERVICIOS AL 11/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 11 de marzo de 2024"
"lunes, 11 de marzo de 2024",FA,B,20,23740,0,"45978,012",0,0,"353813,701",FACTURACION DE SERVICIOS AL 11/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 11 de marzo de 2024"
"lunes, 11 de marzo de 2024",FA,B,20,23741,0,"193289,34",0,0,"547103,041",FACTURACION DE SERVICIOS AL 11/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 11 de marzo de 2024"
"lunes, 11 de marzo de 2024",FA,B,20,23742,0,"600910,941",0,0,"148013,982",FACTURACION DE SERVICIOS AL 11/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 11 de marzo de 2024"
"viernes, 15 de marzo de 2024",FA,B,20,23778,0,23920,0,0,"282823,294",FACTURACION DE SERVICIOS AL  4/02/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 18 de marzo de 2024"
"viernes, 15 de marzo de 2024",FA,B,20,23779,0,12350,0,0,"295173,294",FACTURACION DE SERVICIOS AL  3/02/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 18 de marzo de 2024"
"viernes, 15 de marzo de 2024",FA,B,20,23780,0,"11571,89",0,0,"306745,184",FACTURACION DE SERVICIOS AL  2/02/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 18 de marzo de 2024"
"viernes, 15 de marzo de 2024",FA,B,20,23781,0,"10793,78",0,0,"317538,964",FACTURACION DE SERVICIOS AL 15/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 18 de marzo de 2024"
"viernes, 15 de marzo de 2024",FA,B,20,23782,0,"1316,4",0,0,"318855,364",FACTURACION DE SERVICIOS AL 27/02/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 18 de marzo de 2024"
"viernes, 15 de marzo de 2024",FA,B,20,23783,0,"1316,4",0,0,"320171,764",FACTURACION DE SERVICIOS AL 15/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 18 de marzo de 2024"
"viernes, 15 de marzo de 2024",FA,B,20,23784,0,23725,0,0,"343896,764",FACTURACION DE SERVICIOS AL  1/02/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 18 de marzo de 2024"
"lunes, 18 de marzo de 2024",FA,B,20,23786,0,"24281,697",0,0,"386682,998",FACTURACION DE SERVICIOS AL 18/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 18 de marzo de 2024"
"lunes, 18 de marzo de 2024",FA,B,20,23787,0,"115104,599",0,0,"386682,998",FACTURACION DE SERVICIOS AL 18/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 18 de marzo de 2024"
"lunes, 18 de marzo de 2024",FA,B,20,23788,0,"290273,508",0,0,"676956,506",FACTURACION DE SERVICIOS AL 18/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 18 de marzo de 2024"
"lunes, 18 de marzo de 2024",FA,B,20,23789,0,"164421,634",0,0,"841378,14",FACTURACION DE SERVICIOS AL 18/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 18 de marzo de 2024"
"lunes, 18 de marzo de 2024",FA,B,20,23790,0,"330599,61",0,0,"171977,75",FACTURACION DE SERVICIOS AL 18/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 18 de marzo de 2024"
"lunes, 18 de marzo de 2024",FA,B,20,23791,0,"339705,232",0,0,"511682,982",FACTURACION DE SERVICIOS AL 18/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 18 de marzo de 2024"
"lunes, 18 de marzo de 2024",FA,B,20,23792,0,"194066,588",0,0,"705749,57",FACTURACION DE SERVICIOS AL 18/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"lunes, 18 de marzo de 2024"
"jueves, 21 de marzo de 2024",FA,B,20,23822,0,"751642,461",0,0,"24847,872",FACTURACION DE SERVICIOS AL 21/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"viernes, 22 de marzo de 2024"
"jueves, 21 de marzo de 2024",FA,B,20,23823,0,"101810,971",0,0,"124554,139",FACTURACION DE SERVICIOS AL 21/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"viernes, 22 de marzo de 2024"
"jueves, 21 de marzo de 2024",FA,B,20,23824,0,"275177,159",0,0,"399731,298",FACTURACION DE SERVICIOS AL 21/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"viernes, 22 de marzo de 2024"
"jueves, 21 de marzo de 2024",FA,B,20,23825,0,"67061,828",0,0,"466793,126",FACTURACION DE SERVICIOS AL 21/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"viernes, 22 de marzo de 2024"
"jueves, 21 de marzo de 2024",FA,B,20,23826,0,"125280,486",0,0,"592073,612",FACTURACION DE SERVICIOS AL 21/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"viernes, 22 de marzo de 2024"
"jueves, 21 de marzo de 2024",FA,B,20,23827,0,"214295,191",0,0,"806368,803",FACTURACION DE SERVICIOS AL 21/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"viernes, 22 de marzo de 2024"
"jueves, 21 de marzo de 2024",FA,B,20,23828,0,"14072,904",0,0,"820441,707",FACTURACION DE SERVICIOS AL 21/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"viernes, 22 de marzo de 2024"
"jueves, 21 de marzo de 2024",FA,B,20,23833,0,"120388,415",0,0,"960713,083",FACTURACION DE SERVICIOS AL 21/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"martes, 26 de marzo de 2024"
"jueves, 21 de marzo de 2024",FA,B,20,23832,0,"179599,208",0,0,"140312,291",FACTURACION DE SERVICIOS AL 28/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"martes, 26 de marzo de 2024"
"jueves, 21 de marzo de 2024",FA,B,20,23831,0,"159987,246",0,0,"300299,537",FACTURACION DE SERVICIOS AL 28/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"martes, 26 de marzo de 2024"
"jueves, 21 de marzo de 2024",FA,B,20,23830,0,"112273,475",0,0,"412573,012",FACTURACION DE SERVICIOS AL 28/03/2024,,46 GOBIERNO DE LA PROVINCIA DE T. DEL FUEGO,"martes, 26 de marzo de 2024"
"martes, 2 de enero de 2024",FA,B,20,23324,0,"4755,752",0,0,"109610,737",FACTURACION DE SERVICIOS AL 26/12/2023,,113 SWISS MEDICAL ART S.A.,"miércoles, 10 de enero de 2024"
"jueves, 11 de enero de 2024",FA,B,20,23347,0,26100,0,0,"290942,276",FACTURACION DE SERVICIOS AL 28/11/2023,,157 COBERTURA MÉDICO DEPORTIV A S.R.L.,"jueves, 18 de enero de 2024"
"lunes, 15 de enero de 2024",FA,B,20,23348,0,5225,0,0,"407931,502",FACTURACION DE SERVICIOS AL 26/12/2023,,3 I.O.S.F.A.,"miércoles, 17 de enero de 2024"
"lunes, 15 de enero de 2024",FA,B,20,23349,0,"329134,508",0,0,"737066,01",FACTURACION DE SERVICIOS AL 25/12/2023,,3 I.O.S.F.A.,"miércoles, 17 de enero de 2024"
