FECHA,NUMERO DE SUCURSAL,NUMERO DE FACTURA,IMPORTE,FACTURA,NOMBRE_EMPRESA,NOMBRE_CONVENIO,NOTA_1_FACTURA,NOTA_2_FACTURA,NOTA_1,NOTA_2,TIPO DE FACTURA
"lunes, 29 de enero de 2024",50,4845,81370,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4844,"58569,5",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4843,61200,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4842,20400,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4841,19200,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4840,"90391,9",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4839,"67539,5",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4838,"21984,4",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4837,24250,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4836,19350,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4835,"65300,3",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4834,"28725,7",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4833,3300,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4832,"101130,6",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4831,"42613,5",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4830,21750,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4829,14550,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4828,42750,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4827,"69237,8",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4826,28650,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4825,12150,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4824,"64497,4",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4823,24750,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4822,"45175,6",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4821,"8467,4",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4820,31200,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4819,28950,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4818,23400,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4817,45450,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4816,"49529,3",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4815,16800,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4814,"115340,4",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4813,23100,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4812,"44512,7",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4811,21900,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4810,"16634,8",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4809,"114680,7",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4808,45750,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4807,"21930,7",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4806,32580,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4805,"32704,2",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4804,22800,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4803,60150,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4802,18240,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4801,80400,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4800,"18496,2",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4799,"90347,8",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4798,"52697,8",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4797,15600,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4796,"55442,6",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4795,11400,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4794,29940,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4793,"31659,7",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4792,"76285,9",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4791,13800,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4790,"68713,8",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4789,"38421,1",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4786,23700,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4784,10200,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4783,"32334,3",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4781,"37157,5",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4779,"3387,5",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,151,17550,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 29 de enero de 2024",50,150,16800,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 29 de enero de 2024",50,149,3750,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 29 de enero de 2024",50,148,14550,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 29 de enero de 2024",50,147,"7147,6",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 29 de enero de 2024",50,146,15750,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 29 de enero de 2024",50,145,"29471,3",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 29 de enero de 2024",50,144,1650,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 29 de enero de 2024",50,143,"53090,6",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 29 de enero de 2024",50,142,"2491,5",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 29 de enero de 2024",50,141,6750,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 29 de enero de 2024",50,140,13050,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 10/2023,GENERADO MANUALMENTE SIN DETALLE,,B
"lunes, 29 de enero de 2024",50,4788,5250,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4787,18300,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4785,"41667,9",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4782,"55247,7",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"lunes, 29 de enero de 2024",50,4780,"65171,8",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4917,"41765,7",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4916,"4442,8",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4914,"32478,4",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4913,34950,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4912,24600,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4911,32352,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4910,"84989,1",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4909,11400,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4908,"85481,7",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4907,"27053,7",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4906,40780,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4905,10350,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4904,"72799,2",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4903,20550,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4902,"37625,9",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4898,"17290,3",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4895,95325,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4894,15720,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4892,11400,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4891,19650,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4890,"31807,2",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4889,"26224,9",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4888,26250,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4887,"30540,8",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4886,"44533,4",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4885,"83761,2",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4884,25500,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4883,12600,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4882,75486,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4881,52200,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4880,15600,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4879,18900,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4878,"160161,3",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4877,6600,FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4876,"27008,4",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
"martes, 27 de febrero de 2024",50,4875,"54165,4",FA,200 - PARTICULARES,200 - PARTICULARES,CPTO:ALQUILER CONSULTORIO,CMTR:ALQUILER CONSULTORIO 11/2023,GENERADO MANUALMENTE SIN DETALLE,,A
